Price (dollars),Length of Course (hours),Visibility (# views),Quiz Grade (average),"Surveys, Talleys, and Workbooks (percent)",Completed Quizzes (percent),Engagement Score,Teacher Comments (average),Number of Users,Certificates (percent),Collaborations (average),Discount (dollars),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Company Rating (average),Company Administrators (percent),Company Instructors (percent),Company Learners (percent),companyid_words,courseid_num,Uses SCORM (yes/no),Milestone Course (yes/no),Engagement Bins
0,35.92555556,904,87,57.2,57.1,45,0,41,0,0,0,38.7,5.5,52.3,3.4,0,90,50,25,25,leapers,44020,0,0,Low
0,32.96166667,334,93,57.2,57.1,58,0,15,0,0,0,23.7,14.3,62,0,0,90,50,25,25,leapers,14982,0,0,High
0,1.7475,62,92,66.6,66.7,50,0,4,0,0,0,27.4,22.6,40.3,9.7,0,90,50,25,25,leapers,36340,0,0,High
0,10.49638889,96,93,66.6,66.7,33,0,6,0,0,0,18.8,12.5,68.8,0,0,90,50,25,25,leapers,11223,0,0,Low
39.99,15.62055556,280,100,100,50,57,0,112,0,0,0,0,3.8,96.2,0,0,94,25,25,50,legislation,35340,0,1,High
0,0.314444444,2,89,50,50,66,0,3,0,0,0,0,0,0,100,0,94,25,25,50,legislation,599,0,0,High
0,0.093888889,19,62,33.3,33.3,7,0,8,0,0,0,29.8,0,60.7,9.5,0,94,25,25,50,legislation,8595,0,0,Low
0,0.376666667,9,89,0,0,37,0,2,0,0,0,6.2,0,93.8,0,0,94,25,25,50,legislation,47225,0,0,Low
0,0.035555556,2,89,50,50,15,0,10,0,0,0,0,0,100,0,0,94,25,25,50,legislation,45524,0,0,Low
99.99,1.022222222,37,89,50,50,92,0,1,0,0,0,0,0,100,0,0,94,25,25,50,legislation,3675,0,0,High
0,5.398333333,126,88,50,50,30,0,10,0,0,0,6.3,3.2,85.7,4.8,0,94,25,25,50,legislation,5903,0,0,Low
39.99,4.694166667,138,100,100,50,64,0,12,0,0,0,0,3.1,96.9,0,0,94,25,25,50,legislation,28280,0,0,High
39.99,0.021111111,6,89,100,0,77,0,23,0,0,0,0,33.3,66.7,0,0,94,25,25,50,legislation,5630,0,0,High
74.99,0.311944444,7,89,50,50,33,0,1,0,0,0,0,0,100,0,0,94,25,25,50,legislation,43157,0,0,Low
0,1.047222222,34,100,33.3,33.3,64,0,7,0,0,0,4.1,5.1,82.7,8.2,0,94,25,25,50,legislation,22031,0,0,High
0,0.045555556,1,89,0,0,36,0,4,0,0,0,1.8,0,96.4,1.8,0,94,25,25,50,legislation,30263,0,0,Low
0,1.76,48,76,0,50,69,0,43,0,0,0,24.5,0,75.5,0,0,94,25,25,50,legislation,47022,0,0,High
0,0.007222222,4,89,50,50,57,0,6,0,0,0,0,0,0,100,0,94,25,25,50,legislation,10845,0,0,High
0,7.695555556,98,73,33.3,33.3,35,0,49,0,0,0,8.3,2.1,84,5.6,0,94,25,25,50,legislation,24049,0,0,Low
5,148.6352778,34,89,50,50,44,0,6,0,0,0,0,0,100,0,0,90,25,25,50,lengths,24150,0,0,Low
5,3.396666667,17,60,0,100,66,0,5,0,0,0,5.9,0,94.1,0,0,90,25,25,50,lengths,32464,0,0,High
5,0.010833333,3,89,50,50,67,0,1,0,0,0,0,0,100,0,0,90,25,25,50,lengths,29247,0,0,High
5,2.35,15,89,100,0,11,0,4,0,0,0,0,6.7,93.3,0,0,90,25,25,50,lengths,24712,0,0,Low
5,27.54972222,13,89,50,50,4,0,67,0,0,0,0,0,100,0,0,90,25,25,50,lengths,15160,0,0,Low
5,0.687222222,14,89,50,50,7,0,67,0,0,0,0,0,100,0,0,90,25,25,50,lengths,43380,0,0,Low
5,5.248888889,58,91,0,50,66,0,6,0,0,0,5.2,0,94.8,0,0,90,25,25,50,lengths,3198,0,0,High
5,2.193333333,9,89,50,50,6,0,66,0,0,0,0,0,100,0,0,90,25,25,50,lengths,44920,0,0,Low
5,14.66277778,53,25,0,100,10,0,6,0,0,0,3.8,0,96.2,0,0,90,25,25,50,lengths,16966,0,0,Low
5,3.563055556,31,89,50,50,30,0,8,0,0,0,0,0,100,0,0,90,25,25,50,lengths,21443,0,0,Low
5,5.867777778,24,100,33.3,33.3,44,0,3,0,0,0,4.2,0,95.8,0,0,90,25,25,50,lengths,33743,0,0,Low
5,0.956944444,9,80,0,50,58,0,4,0,0,0,0,0,100,0,0,90,25,25,50,lengths,42538,0,0,High
5,1.71,8,100,0,100,78,0,3,0,0,0,12.5,0,87.5,0,0,90,25,25,50,lengths,46173,0,0,High
5,107.7263889,63,100,100,50,34,0,9,0,0,0,4.8,11.1,84.1,0,0,90,25,25,50,lengths,1400,0,0,Low
5,3.3575,19,89,50,50,16,0,7,0,0,0,0,0,100,0,0,90,25,25,50,lengths,11543,0,0,Low
1,10.92305556,782,100,100,50,62,1,5,0,0,0,0,16.3,64.2,0,19.5,87,50,25,25,lid,12122,0,0,High
1,4.119166667,258,100,100,33.3,53,1,6,0,0,0,0,8.3,69.8,0,21.8,87,50,25,25,lid,12748,0,0,High
0,1.778611111,173,89,50,50,97,0,44,0,0,0,0,0,100,0,0,87,50,25,25,lid,2001,0,0,High
1,15.67472222,1060,100,100,50,26,0,273,0,0,0,0,15.6,79.7,0,4.7,87,50,25,25,lid,42063,0,1,Low
1,1.003055556,82,89,100,0,51,0,2,0,0,0,0,18.7,80,0,1.3,87,50,25,25,lid,36320,0,0,High
1,127.3463889,7388,98,66.6,50,43,1,291,0,0,0,0.1,20,66.1,0,13.8,87,50,25,25,lid,18957,0,1,Low
1,150.5686111,5700,100,100,50,44,0,285,0,0,0,0,19.4,69.2,0,11.4,87,50,25,25,lid,49031,0,1,Low
0,0.013611111,3,89,50,50,50,0,2,0,0,0,0,0,66.7,0,33.3,87,50,25,25,lid,36947,0,0,High
1,46.12944444,3473,100,100,50,36,0,284,0,0,0,0,10.3,83.6,0,6.1,87,50,25,25,lid,26155,0,1,Low
1,36.88555556,1863,100,100,50,44,0,277,0,0,0,0,14.5,80.6,0,4.9,87,50,25,25,lid,3979,0,1,Low
1,3.381944444,244,89,100,0,35,0,4,0,0,0,0,24.4,57.8,0,17.8,87,50,25,25,lid,31188,0,0,Low
0,15.28694444,579,62,33.3,66.7,99,0,153,0,0,0,0,0,0,100,0,87,50,25,25,lid,1903,0,0,High
1,17.7225,951,100,100,50,35,0,279,0,0,0,0,16,77.7,0,6.3,87,50,25,25,lid,14497,0,1,Low
1,0.812777778,98,89,100,0,53,0,3,0,0,0,0,31.2,65,0,3.8,87,50,25,25,lid,30230,0,0,High
1,34.41861111,1885,100,100,50,43,0,280,0,0,0,0,23.1,69.9,0,7,87,50,25,25,lid,41578,0,1,Low
249,33.43277778,374,89,50,50,70,0,154,0,0,2.358947,0,0,100,0,0,87,33.3,0,66.7,lightning,7840,0,0,High
0,0.109722222,6,89,50,50,45,0,6,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,3585,0,0,Low
350,886.8341667,6321,89,50,50,64,0,807,34.32465923,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,45777,0,1,High
0,1.291666667,33,89,50,50,68,0,16,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,31223,0,0,High
249,7.264722222,50,89,50,50,66,0,121,0,0,2.424473,0,0,100,0,0,87,33.3,0,66.7,lightning,31299,0,0,High
0,4.176666667,39,89,50,50,66,0,13,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,3470,0,0,High
0,7.456111111,48,89,50,50,92,0,19,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,27752,0,0,High
0,3.150833333,31,89,50,50,84,0,12,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,41343,0,0,High
350,5.986111111,79,89,50,50,57,0,32,43.75,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,4198,0,0,High
0,2.889444444,24,89,50,50,67,0,12,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,30375,0,0,High
0,4.429166667,35,89,50,50,73,0,19,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,27780,0,0,High
0,3.591666667,53,89,50,50,61,0,9,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,29424,0,0,High
0,68.90611111,867,89,50,50,72,0,267,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,33429,0,1,High
0,5.2075,141,89,50,50,57,0,40,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,41387,0,0,High
0,1.517777778,23,89,50,50,90,0,16,0,0,0,0,0,100,0,0,87,33.3,0,66.7,lightning,47085,0,0,High
0,41.65777778,541,100,100,50,68,0,13,0,0,0,0,3,70.3,0,26.7,93,100,0,0,linkages,24775,0,1,High
0,47.53055556,904,89,50,50,38,0,18,0,0,0,0,0,100,0,0,93,100,0,0,linkages,20369,0,0,Low
0,5.523055556,107,100,100,50,38,1,8,0,0,0,0,5.6,65.4,0,29,93,100,0,0,linkages,38521,0,0,Low
0,127.0522222,996,89,50,50,10,0,20,0,0,0,0,0,100,0,0,93,100,0,0,linkages,31712,0,0,Low
0,19.79,161,89,100,0,40,0,13,0,0,0,0,2.4,76.4,0,21.2,93,100,0,0,linkages,2531,0,0,Low
0,9.971111111,194,89,50,50,60,1,6,0,0,0,0,0,84.3,0,15.7,93,100,0,0,linkages,1612,0,0,High
0,125.9838889,1222,100,100,50,62,0,22,0,0,0,0,2,72.6,0,25.4,93,100,0,0,linkages,48762,0,0,High
0,12.1025,242,100,100,50,70,1,8,0,0,0,0,4.5,83.5,0,12,93,100,0,0,linkages,35978,0,0,High
0,18.69333333,91,100,100,50,33,1,10,0,0,0,0,3,54.9,0,42.1,93,100,0,0,linkages,43336,0,0,Low
0,52.24,633,100,100,50,81,1,8,0,0,0,0,1.9,70.1,0,28,93,100,0,0,linkages,36913,0,0,High
0,10.83416667,51,100,100,50,64,0,9,0,0,0,0,0.8,80.5,0,18.7,93,100,0,0,linkages,21752,0,0,High
0,22.73472222,1021,89,50,50,42,0,26,0,0,0,0,0,100,0,0,93,100,0,0,linkages,17687,0,0,Low
0,46.84916667,2450,83,0,50,70,0,120,0,0,0,21.3,0,59.2,0,19.5,98,50,0,50,literature,14398,0,1,High
0,3013.6775,132897,82,0,50,80,0,4417,74.59814354,0,0,16.2,0,62.5,0,21.4,98,50,0,50,literature,2542,0,1,High
0,9.085833333,465,78,0,50,48,0,31,0,0,0,24.2,0,57.9,0,17.9,98,50,0,50,literature,15181,0,1,Low
0,1544.556111,4025,100,100,50,26,0,247,0,0,0,0,2,88.8,0,9.2,88,33.3,0,66.7,logistics,23258,0,0,Low
0,676.5691667,4953,100,100,50,51,0,340,0,1,0,0,2.5,97.5,0,0,88,33.3,0,66.7,logistics,35461,0,0,High
0,264.2422222,4491,100,100,50,71,0,248,0,2,0,0,3.1,96.9,0,0,88,33.3,0,66.7,logistics,31391,0,0,High
0,317.8038889,6825,100,100,50,76,0,207,0,0,0,0,5,95,0,0,88,33.3,0,66.7,logistics,24140,0,0,High
0,2238.540833,28442,87,50,50,43,0,1040,0,4,0,4,2.1,84.2,0,9.6,88,33.3,0,66.7,logistics,19279,0,0,Low
0,577.7055556,3112,95,50,50,33,0,195,0,5,0,4.9,1.8,88.3,0,5,88,33.3,0,66.7,logistics,34687,0,0,Low
0,526.2930556,5436,100,100,50,45,0,297,0,8,0,0,3.2,84.6,0,12.2,88,33.3,0,66.7,logistics,21011,0,0,Low
0,320.6563889,5008,92,50,50,41,0,355,0,3,0,3.1,2.2,86.3,0,8.3,88,33.3,0,66.7,logistics,5883,0,0,Low
0,1308.733056,8654,100,100,50,36,0,301,0,5,0,0,2.2,89.5,0,8.3,88,33.3,0,66.7,logistics,13840,0,0,Low
0,773.6719444,3550,100,100,50,28,0,134,0,0,0,0,2.1,97.9,0,0,88,33.3,0,66.7,logistics,16884,0,0,Low
0,1252.893889,5759,100,100,50,32,0,277,0,0,0,0,1.5,87.7,0,10.8,88,33.3,0,66.7,logistics,14798,0,0,Low
0,2892.940278,25642,93,50,50,34,0,607,0,4,0,2.4,2.3,92.2,0,3,88,33.3,0,66.7,logistics,37758,0,0,Low
0,164.2613889,2091,94,60,40,31,0,100,0,0,0,6.7,1.6,79.2,0,12.4,88,33.3,0,66.7,logistics,10471,0,0,Low
0,4000.246667,27807,100,100,50,47,0,1234,0,2,0,0,2.5,97.5,0,0,88,33.3,0,66.7,logistics,5000,0,0,Low
295,14.05333333,398,100,100,50,72,0,78,0,0,1.55025,0,15.6,84.4,0,0,90,33.3,0,66.7,loose,5572,0,0,High
240,1998.418056,63971,96,50,50,73,0,710,32.25352113,0,0.022792,5,2.1,55.7,0,37.2,90,33.3,0,66.7,loose,28317,0,0,High
295,6125.821111,141191,91,66.6,50,77,0,1317,26.42369021,0,0.225134,9.9,10.7,55.5,1.2,22.6,90,33.3,0,66.7,loose,36043,0,0,High
299,0.327222222,41,100,0,100,3,0,27,0,0,0,0,0,98.4,0,1.6,73,33.3,33.3,33.3,lumber,30233,0,0,Low
299,5.456944444,159,83,0,50,2,0,547,0,0,0,2.6,0,95.1,0,2.2,73,33.3,33.3,33.3,lumber,1319,0,0,Low
299,490.1508333,22478,82,0,50,1,0,1390,0,0,0,4,0,93.3,0,2.7,73,33.3,33.3,33.3,lumber,7059,0,0,Low
299,0.001111111,1,88,0,50,11,0,51,0,0,0,3.7,0,95.2,0,1,73,33.3,33.3,33.3,lumber,13816,0,0,Low
895,2.523888889,124,80,60,60,12,2,8,0,0,0,3.2,3.2,44.4,16.1,33.1,100,33.3,33.3,33.3,lungs,18179,1,0,Low
0,7.548888889,333,45,33.3,50,53,1,17,0,0,0,0.9,0,71.2,1.8,26.1,100,33.3,33.3,33.3,lungs,34952,0,0,High
0,0.036388889,8,89,50,50,91,0,3,0,0,0,0,0,0,100,0,100,33.3,33.3,33.3,lungs,30723,0,0,High
0,176.6180556,510,85,0,50,70,0,135,0,0,0,19,0,81,0,0,89,33.3,0,66.7,magneto,15043,0,1,High
0,1.7225,101,89,50,50,70,0,58,0,0,0,0,0,100,0,0,89,33.3,0,66.7,magneto,5613,0,1,High
0,26.51305556,1697,87,0,50,33,0,93,0,0,0,12.2,0,50.7,0,37.1,89,33.3,0,66.7,magneto,9117,0,1,Low
0,78.51527778,431,83,0,50,70,0,120,45.83333333,0,0,21.1,0,78.9,0,0,89,33.3,0,66.7,magneto,17474,0,1,High
0,0.915,69,70,0,50,56,0,17,0,0,0,10.8,0,41.9,0,47.3,89,33.3,0,66.7,magneto,48880,0,0,High
0,1.649722222,51,78,0,50,78,0,30,0,0,0,72.5,0,27.5,0,0,89,33.3,0,66.7,magneto,9296,0,1,High
0,0.249722222,13,89,50,50,75,0,9,0,0,0,0,0,100,0,0,89,33.3,0,66.7,magneto,37052,0,1,High
0,244.1177778,1698,85,0,50,70,0,360,0,0,0,20.3,0,78.9,0,0.9,89,33.3,0,66.7,magneto,28202,0,1,High
0,10.34277778,236,82,0,50,82,0,110,0,0,0,64.7,0,35.3,0,0,89,33.3,0,66.7,magneto,21039,0,1,High
0,7.3375,550,83,0,50,80,0,21,0,0,0,4.1,0,72.9,0,23,89,33.3,0,66.7,magneto,31228,0,1,High
0,0.171111111,20,100,100,50,80,0,21,0,0,0,0,100,0,0,0,89,33.3,0,66.7,magneto,5039,0,1,High
0,2.516944444,56,75,0,50,81,0,29,0,0,0,73.7,0,26.3,0,0,89,33.3,0,66.7,magneto,41540,0,1,High
0,30.49527778,416,75,0,50,72,0,118,0,0,0,22.4,0,76.3,0,1.3,89,33.3,0,66.7,magneto,17359,0,0,High
0,6.354166667,136,73,0,50,83,0,59,0,0,0,61.3,0,38.7,0,0,89,33.3,0,66.7,magneto,21284,0,1,High
0,113.3475,823,78,0,50,71,0,194,0,0,0,22.9,0,77.1,0,0,89,33.3,0,66.7,magneto,16085,0,1,High
0,4.749166667,177,89,50,50,66,0,12,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,8226,0,0,High
0,0.74,22,89,50,50,88,0,9,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,45388,0,0,High
0,28.64388889,451,89,50,50,59,0,19,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,46180,0,0,High
0,1.384166667,31,89,50,50,77,0,14,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,26891,0,0,High
0,1.007777778,27,89,50,50,84,0,9,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,7003,0,0,High
0,0.038055556,2,89,50,50,69,0,2,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,35773,0,0,High
0,0.3475,25,89,50,50,73,0,14,0,0,0,0,0,100,0,0,98,33.3,33.3,33.3,mail,28688,0,0,High
150,4.526388889,305,84,0,50,29,0,4,0,0,0,8.9,0,80.1,0,11,97,50,0,50,manner,15432,0,0,Low
49.95,19.51277778,789,86,0,50,94,0,27,7.407407407,0,0,21.6,0,78.4,0,0,97,50,0,50,manner,8459,0,0,High
49.95,74.41694444,3776,89,0,66.7,83,0,70,24.28571429,0,0.063385,7,0,83.9,0,9,97,50,0,50,manner,10015,0,1,High
0,2.089166667,83,89,50,50,10,0,29,0,0,0,0,0,36.1,63.9,0,80,33.3,0,66.7,margin,432,1,1,Low
0,0.016666667,2,89,50,50,25,0,5,0,0,0,0,0,0,100,0,80,33.3,0,66.7,margin,43186,0,1,Low
0,0.030555556,5,89,50,50,50,0,2,0,0,0,0,0,0,100,0,80,33.3,0,66.7,margin,19432,0,1,High
0,0.881666667,1,89,50,50,20,0,1,0,0,0,0,0,100,0,0,88,40,20,40,medium,4969,0,0,Low
0,0,1,89,50,50,20,0,1,0,0,0,0,0,100,0,0,88,40,20,40,medium,19267,0,0,Low
0,1.882222222,13,100,100,50,60,0,3,0,0,0,0,15.4,84.6,0,0,88,40,20,40,medium,4032,0,0,High
0,3.167777778,9,100,100,100,50,0,2,0,0,0,0,11.1,88.9,0,0,88,40,20,40,medium,6435,0,0,High
0,6.164166667,41,100,100,50,88,0,7,0,0,0,0,17.1,82.9,0,0,88,40,20,40,medium,4403,0,0,High
0,0.587222222,15,100,100,50,35,0,9,0,0,0,0,9.7,90.3,0,0,88,40,20,40,medium,32557,0,0,Low
0,2.408333333,17,89,50,50,20,0,10,0,0,0,0,0,100,0,0,88,40,20,40,medium,16077,0,0,Low
0,39.85694444,409,100,100,50,79,0,64,0,0,0,0,17.5,82.5,0,0,88,40,20,40,medium,34078,0,0,High
0,0.016111111,2,89,50,50,20,0,2,0,0,0,0,0,100,0,0,88,40,20,40,medium,16812,0,0,Low
0,0,1,89,50,50,20,0,1,0,0,0,0,0,100,0,0,88,40,20,40,medium,28460,0,0,Low
0,0,1,100,100,100,66,0,7,0,0,0,0,15.4,84.6,0,0,88,40,20,40,medium,42377,0,0,High
0,3.481111111,41,100,100,100,57,0,8,0,0,0,0,14.3,85.7,0,0,88,40,20,40,medium,34901,0,0,High
0,0.003888889,3,89,100,0,40,0,1,0,0,0,0,0,100,0,0,88,40,20,40,medium,44026,0,0,Low
0,3.1375,17,89,100,0,25,0,4,0,0,0,0,5.9,94.1,0,0,88,40,20,40,medium,45035,0,0,Low
0,0.001388889,2,89,100,0,40,0,1,0,0,0,0,0,100,0,0,88,40,20,40,medium,37071,0,0,Low
0,120.2608333,6965,83,40,40,6,0,628,0,0,0,4.9,0,95.1,0,0,87,50,0,50,membrane,34639,0,0,Low
250,5.646944444,238,86,0,33.3,42,1,9,0,0,0,34.2,0,65.8,0,0,87,50,0,50,membrane,15741,0,0,Low
250,10.4075,264,89,50,50,67,0,16,0,0,0,0,0,100,0,0,87,50,0,50,membrane,13688,0,0,High
250,11.42805556,452,94,0,50,54,0,14,0,0,0,45.6,0,54.4,0,0,87,50,0,50,membrane,3116,0,0,High
250,21.46944444,956,100,100,50,10,0,36,0,0,0,0,7.8,92.2,0,0,87,50,0,50,membrane,25603,0,0,Low
250,1434.666944,32321,98,50,50,2,0,361,0,0,0,5.1,8.7,86.2,0,0,87,50,0,50,membrane,45232,0,0,Low
250,142.6897222,4325,99,50,50,1,0,65,0,0,0,1.4,7.4,91.2,0,0,87,50,0,50,membrane,18775,0,0,Low
250,14.81611111,326,96,0,50,79,0,13,0,0,0,22.1,0,77.9,0,0,87,50,0,50,membrane,18192,0,0,High
250,0.651666667,24,89,0,0,31,0,10,0,0,0,4.2,0,95.8,0,0,87,50,0,50,membrane,5714,0,0,Low
0,6.953611111,388,65,0,50,88,0,17,0,0,0,22.3,0,77.7,0,0,87,50,0,50,membrane,14789,0,0,High
250,150.6636111,2959,85,0,33.3,58,0,151,0,0,0,14,0,86,0,0,87,50,0,50,membrane,32095,0,0,High
250,263.3708333,6721,98,40,40,5,1,80,0,0,0,7.2,4.9,87.9,0,0,87,50,0,50,membrane,34831,0,0,Low
599,537.3583333,8491,85,0,50,22,0,210,3.333333333,0,0.171142,9.6,0,90.4,0,0,79,20,40,40,mercury,25821,0,0,Low
349,631.45,5380,100,100,50,22,0,183,3.825136612,0,0.3885,0,2.9,97.1,0,0,79,20,40,40,mercury,47166,0,0,Low
99,179.8416667,5796,66,0,66.7,22,0,185,6.486486486,0,0.096525,2.4,0,97.6,0,0,79,20,40,40,mercury,22710,0,0,Low
400,0.266111111,43,89,50,50,73,0,23,0,0,0.224137,0,0,100,0,0,79,20,40,40,mercury,35538,0,0,High
599,424.0975,3381,100,100,50,21,0,140,7.857142857,0,0.81375,0,1.2,97.8,0,0.9,79,20,40,40,mercury,27008,0,0,Low
599,2153.079444,27213,77,0,50,23,0,277,3.971119134,1,1.286438,5.9,0,89.1,0,5,79,20,40,40,mercury,2600,0,0,Low
599,4073.115833,24884,71,0,50,16,0,226,2.212389381,1,0.810411,7.2,0,92.1,0,0.7,79,20,40,40,mercury,20298,0,0,Low
599,1366.720833,22945,76,0,50,20,0,232,4.310344828,0,2.340518,6.7,0,86.7,0,6.6,79,20,40,40,mercury,6297,0,0,Low
349,371.4991667,3278,100,100,50,19,0,107,1.869158879,0,0.701545,0,4,96,0,0,79,20,40,40,mercury,26071,0,0,Low
599,991.5263889,13486,78,0,50,29,0,234,6.41025641,0,0.862348,7.2,0,92.8,0,0,79,20,40,40,mercury,47836,0,0,Low
599,476.8136111,13667,71,0,50,19,0,182,3.296703297,1,0.420986,5.9,0,94.1,0,0,79,20,40,40,mercury,35458,0,0,Low
995,7250.609722,20985,100,100,50,24,0,282,5.319148936,2,1.784148,0,2.3,96.2,0,1.6,79,20,40,40,mercury,27242,0,0,Low
400,0.147222222,39,89,50,50,53,0,31,0,0,0.174242,0,0,100,0,0,79,20,40,40,mercury,29261,0,0,High
599,2106.201111,19626,72,0,50,28,0,262,4.198473282,0,1.570674,10.4,0,87.8,0,1.7,79,20,40,40,mercury,13510,0,0,Low
400,1.100833333,146,89,50,50,63,0,107,0,0,0.142857,0,0,100,0,0,79,20,40,40,mercury,37163,0,0,High
0,0.517777778,21,100,100,50,74,0,21,0,0,0,0,22.5,77.5,0,0,100,33.3,33.3,33.3,methods,26949,0,0,High
0,60.92277778,1310,100,80,40,75,0,120,0,0,0,0,28.7,61.6,0,9.7,100,33.3,33.3,33.3,methods,20479,0,1,High
0,35.74388889,1238,89,50,50,90,0,112,0,0,0,0,0,88.4,0,11.6,100,33.3,33.3,33.3,methods,36568,0,0,High
0,37.26527778,1073,100,100,50,81,0,41,0,0,0,0,13.9,86.1,0,0,100,33.3,33.3,33.3,methods,6056,0,1,High
0,9.593888889,348,89,50,50,69,0,20,25,0,0,0,0,100,0,0,100,33.3,33.3,33.3,methods,24237,0,1,High
0,35.56222222,680,89,66.6,50,68,0,63,0,0,0,8.2,22.2,69.5,0,0,100,33.3,33.3,33.3,methods,59,0,1,High
0,122.8925,1291,100,100,50,72,0,107,0,0,0,0,9.9,90.1,0,0,100,33.3,33.3,33.3,methods,6681,0,1,High
0,2.966944444,162,89,50,50,79,0,35,0,0,0,0,0,100,0,0,100,33.3,33.3,33.3,methods,28651,0,1,High
0,309.1358333,4903,95,50,50,69,0,245,0,0,0,3.8,17.8,71,0,7.3,100,33.3,33.3,33.3,methods,32326,0,1,High
0,56.0975,2198,89,50,50,57,0,77,0,0,0,0,0,100,0,0,100,33.3,33.3,33.3,methods,40658,0,1,High
0,0.000833333,2,89,100,0,39,0,2,0,0,0,0,25,75,0,0,100,33.3,33.3,33.3,methods,27552,0,1,Low
0,2.151666667,72,89,50,50,16,0,11,0,0,0,0,0,100,0,0,100,33.3,33.3,33.3,methods,5120,0,1,Low
0,157.8997222,3164,100,100,50,85,0,119,0,0,0,0,21.4,78.6,0,0,100,33.3,33.3,33.3,methods,47337,0,1,High
0,49.55666667,1689,100,100,50,89,0,103,0,0,0,0,6.9,93.1,0,0,100,33.3,33.3,33.3,methods,39807,0,1,High
0,107.4766667,2991,89,50,50,82,0,159,0,0,0,0,0,100,0,0,100,33.3,33.3,33.3,methods,14917,0,1,High
99,23.36555556,668,100,100,100,46,0,21,0,0,0,0,1.5,80.7,0,17.7,83,25,25,50,millimeter,8090,0,0,Low
99,5.43,807,100,100,50,59,0,22,0,0,0,0,0.6,78.5,0,20.9,83,25,25,50,millimeter,11038,0,0,High
99,41.04861111,4118,100,100,50,66,0,50,24,0,0.007071,0,0.1,86.8,0.5,12.5,83,25,25,50,millimeter,10229,0,0,High
99,0.289444444,68,89,100,0,33,0,20,0,0,0,0,0,79,0,21,83,25,25,50,millimeter,18886,0,0,Low
99,0.001944444,1,28,0,50,26,0,4,0,0,0,0,0,100,0,0,83,25,25,50,millimeter,14752,0,0,Low
99,1.188333333,253,100,100,100,34,0,23,0,0,0,0,0.8,79.5,0,19.7,83,25,25,50,millimeter,18826,0,0,Low
0,0.001111111,1,89,50,50,87,0,1,0,0,0,0,0,100,0,0,83,25,25,50,millimeter,17252,0,0,High
99,7.399444444,500,60,0,100,57,0,4,25,0,0,0.6,0,82.8,0.8,15.8,83,25,25,50,millimeter,33974,0,0,High
99,2.816111111,329,89,100,0,67,0,20,0,0,0,0,0,86.6,0,13.4,83,25,25,50,millimeter,16083,0,0,High
99,10.14166667,599,34,20,40,59,0,4,25,0,0,2.7,0,84.4,0.7,12.2,83,25,25,50,millimeter,6635,0,0,High
99,4.357222222,592,100,100,100,41,0,21,0,0,0.3435,0,0.6,85.5,0,13.9,83,25,25,50,millimeter,5033,0,0,Low
99,9.487222222,363,58,0,50,32,0,6,16.66666667,0,0,1.4,0,76.9,0,21.8,83,25,25,50,millimeter,48494,0,0,Low
99,10.24666667,521,35,0,100,35,0,5,20,0,0,1.5,0,81.4,2.4,14.6,83,25,25,50,millimeter,4516,0,0,Low
99,3.097222222,418,100,100,50,60,0,25,4,0,0,0,1,68.9,0.2,29.9,83,25,25,50,millimeter,24496,0,0,High
99,12.97194444,500,55,0,50,48,0,9,11.11111111,0,0,2.4,0,68.6,1,28,83,25,25,50,millimeter,35595,0,0,Low
0,108.6627778,4325,79,0,50,92,0,152,0,0,0,5.1,0,72.3,5.8,16.8,94,20,40,40,mines,41121,1,0,High
0,113.5238889,3616,79,60,40,94,0,155,0,0,0,7.4,0.2,84.3,0,8.1,94,20,40,40,mines,45890,0,1,High
0,0.344166667,8,89,50,50,81,0,3,0,0,0,0,0,12.5,87.5,0,94,20,40,40,mines,43149,1,0,High
0,24.51055556,1169,100,100,50,93,0,150,0,0,0,0,15.2,36.7,0,48.1,94,20,40,40,mines,32977,0,1,High
0,12.17083333,569,100,100,50,94,0,145,0,0,0,0,23.1,37.1,0,39.8,94,20,40,40,mines,13823,0,0,High
0,85.66444444,1698,90,50,50,92,0,52,0,0,0,11.2,6.6,66.9,0,15.3,94,20,40,40,mines,4901,0,0,High
